Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXT2_207_2070840,0,0.9554400121369602,tensor(0.9966),tensor(0.7722),32.900728783497506
brain_AXT2_207_2070840,1,0.9785833638567377,tensor(0.9977),tensor(0.8033),33.595501243489196
brain_AXT2_207_2070840,2,0.9736504144848448,tensor(0.9966),tensor(0.7763),30.19974928733127
brain_AXT2_207_2070840,3,0.9733421882010812,tensor(0.9976),tensor(0.7611),35.41691061377755
brain_AXT2_207_2070840,4,0.9873630449999488,tensor(0.9989),tensor(0.8707),40.96562755731031
brain_AXT2_207_2070840,5,0.9789526453430327,tensor(0.9975),tensor(0.7810),36.53627458943779
brain_AXT2_207_2070840,6,0.9824519927929519,tensor(0.9981),tensor(0.8158),32.52521127982816
brain_AXT2_207_2070840,7,0.9914673584427252,tensor(0.9993),tensor(0.9265),41.308060311541425
brain_AXT2_207_2070840,8,0.9843758661244819,tensor(0.9978),tensor(0.7929),38.760846614124176
brain_AXT2_207_2070840,9,0.9965330396483383,tensor(0.9992),tensor(0.8458),40.486557423143886
brain_AXT2_207_2070840,10,0.9847789714464402,tensor(0.9979),tensor(0.7826),38.201222607218924
brain_AXT2_207_2070840,11,0.9975862688430814,tensor(0.9995),tensor(0.8889),39.48478436811057
brain_AXT2_207_2070840,12,0.9946344377717395,tensor(0.9990),tensor(0.7621),37.06642163478502
brain_AXT2_207_2070840,13,0.9817897536082072,tensor(0.9967),tensor(0.6372),33.71939719822273
brain_AXT2_207_2070840,14,0.9827809091637775,tensor(0.9981),tensor(0.7001),33.92264289792666
brain_AXT2_207_2070840,15,0.8232271886314471,tensor(0.9849),tensor(0.3305),19.141739575376597
brain_AXT2_207_2070795,0,0.9758092726158585,tensor(0.9981),tensor(0.8204),36.848399253177426
brain_AXT2_207_2070795,1,0.9950079746221159,tensor(0.9992),tensor(0.8873),39.83929681781068
brain_AXT2_207_2070795,2,0.9834948786212931,tensor(0.9985),tensor(0.8541),39.284046429265864
brain_AXT2_207_2070795,3,0.997266927474362,tensor(0.9995),tensor(0.9100),43.317785704128575
brain_AXT2_207_2070795,4,0.9757001435868831,tensor(0.9978),tensor(0.8098),35.72957374298689
brain_AXT2_207_2070795,5,0.9910608601843295,tensor(0.9989),tensor(0.8447),40.755771774950404
brain_AXT2_207_2070795,6,0.9713257147723484,tensor(0.9981),tensor(0.7790),34.65022640981117
brain_AXT2_207_2070795,7,0.9871499239425009,tensor(0.9982),tensor(0.8038),39.44806516968121
brain_AXT2_207_2070795,8,0.9884806347194269,tensor(0.9984),tensor(0.8107),40.92741054830561
brain_AXT2_207_2070795,9,0.9690989843998846,tensor(0.9971),tensor(0.7524),37.42642366000262
brain_AXT2_207_2070795,10,0.9787714836679124,tensor(0.9973),tensor(0.7437),39.43998910483802
brain_AXT2_207_2070795,11,0.983510043691747,tensor(0.9978),tensor(0.8097),40.99537738558756
brain_AXT2_207_2070795,12,0.9872821630693547,tensor(0.9978),tensor(0.7969),37.65093531605207
brain_AXT2_207_2070795,13,0.991082103625665,tensor(0.9983),tensor(0.7860),37.16130641856709
brain_AXT2_207_2070795,14,0.9844503426640088,tensor(0.9970),tensor(0.6740),33.95442506420023
brain_AXT2_207_2070795,15,0.9731361478918642,tensor(0.9964),tensor(0.5635),32.26316428510418
brain_AXT2_207_2070780,0,0.9800747594751001,tensor(0.9973),tensor(0.7940),38.87987998960461
brain_AXT2_207_2070780,1,0.9711984718310089,tensor(0.9975),tensor(0.7865),34.668120899769974
brain_AXT2_207_2070780,2,0.9920031045416858,tensor(0.9985),tensor(0.8212),37.44975552663517
brain_AXT2_207_2070780,3,0.995279912137225,tensor(0.9994),tensor(0.9163),42.22818692524753
brain_AXT2_207_2070780,4,0.9886920316599898,tensor(0.9985),tensor(0.8544),39.31474165955996
brain_AXT2_207_2070780,5,0.9704016866411366,tensor(0.9974),tensor(0.8123),35.102013944954244
brain_AXT2_207_2070780,6,0.9773408101692079,tensor(0.9971),tensor(0.7958),35.47333895293417
brain_AXT2_207_2070780,7,0.9889404182320882,tensor(0.9984),tensor(0.8567),42.60961023989002
brain_AXT2_207_2070780,8,0.9896340333072658,tensor(0.9985),tensor(0.8434),44.848355165452816
brain_AXT2_207_2070780,9,0.9665143288781683,tensor(0.9977),tensor(0.8042),40.29920418217582
