Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXFLAIR_210_6001937,0,0.9555401178895596,tensor(0.9946),tensor(0.6985),25.258655425091444
brain_AXFLAIR_210_6001937,1,0.9268955540338498,tensor(0.9939),tensor(0.6866),25.971513825669316
brain_AXFLAIR_210_6001937,2,0.9624660083004155,tensor(0.9961),tensor(0.7751),28.99212490893204
brain_AXFLAIR_210_6001937,3,0.9507663366818179,tensor(0.9956),tensor(0.7480),26.941350829531828
brain_AXFLAIR_210_6001937,4,0.8846837676636107,tensor(0.9881),tensor(0.6102),27.941313091600332
brain_AXFLAIR_210_6001937,5,0.9518211393301649,tensor(0.9941),tensor(0.7080),28.158459856596618
brain_AXFLAIR_210_6001937,6,0.9898874899530228,tensor(0.9984),tensor(0.8431),37.91941143846716
brain_AXFLAIR_210_6001937,7,0.9826451999867861,tensor(0.9961),tensor(0.7583),37.409085203829854
brain_AXFLAIR_210_6001937,8,0.9763044009807765,tensor(0.9949),tensor(0.7075),33.46928720055436
brain_AXFLAIR_210_6001937,9,0.9477134053827476,tensor(0.9922),tensor(0.6846),30.642614734814945
brain_AXFLAIR_210_6001937,10,0.9656954179836957,tensor(0.9932),tensor(0.6682),34.3514195044638
brain_AXFLAIR_210_6001937,11,0.9295506731124958,tensor(0.9922),tensor(0.6400),31.36314306123818
brain_AXFLAIR_210_6001937,12,0.9467983941963622,tensor(0.9904),tensor(0.4835),30.363654117912596
brain_AXFLAIR_210_6001937,13,0.9462935160003226,tensor(0.9915),tensor(0.4980),28.127139451395415
brain_AXFLAIR_210_6001937,14,0.9564461274769906,tensor(0.9939),tensor(0.4647),25.088429482508307
brain_AXFLAIR_210_6001937,15,0.9314487793802168,tensor(0.9913),tensor(0.4513),28.357358192739884
brain_AXFLAIR_210_6001905,0,0.9750432688356708,tensor(0.9968),tensor(0.7774),27.3279077597155
brain_AXFLAIR_210_6001905,1,0.9535114926728037,tensor(0.9934),tensor(0.6916),25.88860131994522
brain_AXFLAIR_210_6001905,2,0.9958375181036321,tensor(0.9993),tensor(0.9175),40.014036646517
brain_AXFLAIR_210_6001905,3,0.9461249395697789,tensor(0.9954),tensor(0.7276),25.38722483910758
brain_AXFLAIR_210_6001905,4,0.9649833917437693,tensor(0.9957),tensor(0.7288),25.57852096772445
brain_AXFLAIR_210_6001905,5,0.9795695961682148,tensor(0.9958),tensor(0.7496),38.147276332943456
brain_AXFLAIR_210_6001905,6,0.9591945649424662,tensor(0.9946),tensor(0.6917),25.714167639456257
brain_AXFLAIR_210_6001905,7,0.945375054585058,tensor(0.9934),tensor(0.7081),36.30485552307502
brain_AXFLAIR_210_6001905,8,0.9826316491492578,tensor(0.9962),tensor(0.7634),32.83082221398794
brain_AXFLAIR_210_6001905,9,0.9588128384464073,tensor(0.9916),tensor(0.6512),31.451604690990393
brain_AXFLAIR_210_6001905,10,0.9825615195301209,tensor(0.9973),tensor(0.7995),36.6081998003037
brain_AXFLAIR_210_6001905,11,0.9450948186164687,tensor(0.9923),tensor(0.7023),32.65486568608151
brain_AXFLAIR_210_6001905,12,0.9899920555550968,tensor(0.9984),tensor(0.8143),38.15575079352117
brain_AXFLAIR_210_6001905,13,0.967943245597448,tensor(0.9952),tensor(0.6115),33.88416124998428
brain_AXFLAIR_210_6001905,14,0.9803234495627021,tensor(0.9962),tensor(0.6506),34.90283161339829
brain_AXFLAIR_210_6001905,15,0.9726238674736476,tensor(0.9958),tensor(0.5725),31.959715542047185
brain_AXFLAIR_210_6001897,0,0.9828062693286018,tensor(0.9970),tensor(0.8129),35.305353716387216
brain_AXFLAIR_210_6001897,1,0.9708998343821669,tensor(0.9947),tensor(0.7318),30.1152660075029
brain_AXFLAIR_210_6001897,2,0.9559692880954715,tensor(0.9925),tensor(0.7197),30.678853069548843
brain_AXFLAIR_210_6001897,3,0.975056303319817,tensor(0.9952),tensor(0.7574),36.27082498287888
brain_AXFLAIR_210_6001897,4,0.9772905732549906,tensor(0.9958),tensor(0.7648),37.56804729401625
brain_AXFLAIR_210_6001897,5,0.9844572805328756,tensor(0.9973),tensor(0.8151),36.57129703573594
brain_AXFLAIR_210_6001897,6,0.994305168447312,tensor(0.9987),tensor(0.8991),39.893173007330525
brain_AXFLAIR_210_6001897,7,0.9829465830641769,tensor(0.9972),tensor(0.8157),28.471456269710064
brain_AXFLAIR_210_6001897,8,0.9734564535173408,tensor(0.9949),tensor(0.7177),37.177438581124235
brain_AXFLAIR_210_6001897,9,0.9849305851681116,tensor(0.9959),tensor(0.7604),29.59384979873356
brain_AXFLAIR_210_6001897,10,0.9471155767496173,tensor(0.9892),tensor(0.6246),35.64840704429582
brain_AXFLAIR_210_6001897,11,0.9740015659910387,tensor(0.9945),tensor(0.6825),27.47390014776292
brain_AXFLAIR_210_6001897,12,0.9624498235891883,tensor(0.9928),tensor(0.5960),30.479852596499786
brain_AXFLAIR_210_6001897,13,0.9481271881959736,tensor(0.9919),tensor(0.5153),30.248826621533137
brain_AXFLAIR_210_6001897,14,0.9702332412007172,tensor(0.9953),tensor(0.5945),32.3056821926309
brain_AXFLAIR_210_6001897,15,0.9370871995035485,tensor(0.9905),tensor(0.4350),28.515880411545865
brain_AXFLAIR_210_6001885,0,0.9222680494737217,tensor(0.9891),tensor(0.6372),23.358380377753328
brain_AXFLAIR_210_6001885,1,0.9372382346849193,tensor(0.9929),tensor(0.6934),27.938245582549627
brain_AXFLAIR_210_6001885,2,0.9657577329561869,tensor(0.9950),tensor(0.7312),26.741555241435794
brain_AXFLAIR_210_6001885,3,0.9406016309176088,tensor(0.9913),tensor(0.6502),27.413671836280372
brain_AXFLAIR_210_6001885,4,0.9615321907520045,tensor(0.9938),tensor(0.6909),25.76334431167624
brain_AXFLAIR_210_6001885,5,0.9659630841289429,tensor(0.9956),tensor(0.7694),33.02012782670246
brain_AXFLAIR_210_6001885,6,0.9309568794332508,tensor(0.9908),tensor(0.6358),28.14647943277405
brain_AXFLAIR_210_6001885,7,0.9417299219986162,tensor(0.9910),tensor(0.6460),32.11496145114206
brain_AXFLAIR_210_6001885,8,0.9598176432106106,tensor(0.9949),tensor(0.7246),36.36687001879126
brain_AXFLAIR_210_6001885,9,0.9573716158752428,tensor(0.9913),tensor(0.6289),34.23796986814078
brain_AXFLAIR_210_6001885,10,0.9767084409563559,tensor(0.9952),tensor(0.7077),33.895854526829694
brain_AXFLAIR_210_6001885,11,0.9449643468249032,tensor(0.9893),tensor(0.6443),34.51650336056068
brain_AXFLAIR_210_6001885,12,0.9127143438182408,tensor(0.9901),tensor(0.6299),32.065335643762864
brain_AXFLAIR_210_6001885,13,0.9649481702390166,tensor(0.9958),tensor(0.6753),33.998771443638546
brain_AXFLAIR_210_6001885,14,0.9411028904180448,tensor(0.9923),tensor(0.5694),32.17400762200258
brain_AXFLAIR_210_6001885,15,0.9766338332072574,tensor(0.9957),tensor(0.5562),33.15999801178714
brain_AXFLAIR_210_6001875,0,0.9244915831873877,tensor(0.9895),tensor(0.6392),24.927403842796334
brain_AXFLAIR_210_6001875,1,0.9067706480659742,tensor(0.9845),tensor(0.5722),26.579319668255827
brain_AXFLAIR_210_6001875,2,0.988783241773812,tensor(0.9976),tensor(0.8465),37.94324640053367
brain_AXFLAIR_210_6001875,3,0.9500893421103007,tensor(0.9932),tensor(0.6845),29.291151166554705
brain_AXFLAIR_210_6001875,4,0.9490509538365093,tensor(0.9935),tensor(0.6994),31.57814821245559
brain_AXFLAIR_210_6001875,5,0.9523769691976585,tensor(0.9912),tensor(0.6503),30.67317256248836
brain_AXFLAIR_210_6001875,6,0.9603650609487081,tensor(0.9949),tensor(0.7190),32.15325710620484
brain_AXFLAIR_210_6001875,7,0.9329375411159753,tensor(0.9916),tensor(0.6504),26.686986067640206
brain_AXFLAIR_210_6001875,8,0.9542976760023645,tensor(0.9922),tensor(0.6759),35.64562775010663
brain_AXFLAIR_210_6001875,9,0.95432687454683,tensor(0.9905),tensor(0.6591),33.24685788049641
brain_AXFLAIR_210_6001875,10,0.9494468112750886,tensor(0.9914),tensor(0.7088),34.33095436840198
brain_AXFLAIR_210_6001875,11,0.9678482770392217,tensor(0.9937),tensor(0.7531),37.74676702753928
brain_AXFLAIR_210_6001875,12,0.9783990430503077,tensor(0.9965),tensor(0.7843),37.03239225806135
brain_AXFLAIR_210_6001875,13,0.9555752263414617,tensor(0.9934),tensor(0.5903),32.652667808219185
brain_AXFLAIR_210_6001875,14,0.9581071519831131,tensor(0.9930),tensor(0.5290),31.03139270371729
brain_AXFLAIR_210_6001875,15,0.9763302053594841,tensor(0.9965),tensor(0.6257),32.6577976961694
brain_AXFLAIR_210_6001555,0,0.9421499415360688,tensor(0.9926),tensor(0.6679),23.92510337743435
brain_AXFLAIR_210_6001555,1,0.9892416289580368,tensor(0.9982),tensor(0.8487),33.590887613995484
brain_AXFLAIR_210_6001555,2,0.9652915821955287,tensor(0.9944),tensor(0.6966),26.819582511905757
brain_AXFLAIR_210_6001555,3,0.9239674753639048,tensor(0.9921),tensor(0.6375),27.81258854678633
brain_AXFLAIR_210_6001555,4,0.9663925461879439,tensor(0.9970),tensor(0.7785),33.67555264800272
brain_AXFLAIR_210_6001555,5,0.9758016382727327,tensor(0.9951),tensor(0.7082),34.412560979102
brain_AXFLAIR_210_6001555,6,0.9770525526169881,tensor(0.9949),tensor(0.7080),37.561161868783635
brain_AXFLAIR_210_6001555,7,0.9918963399797696,tensor(0.9982),tensor(0.8381),40.20518238408301
brain_AXFLAIR_210_6001555,8,0.9486713766654281,tensor(0.9904),tensor(0.6259),25.411747429849022
brain_AXFLAIR_210_6001555,9,0.9528809911208792,tensor(0.9916),tensor(0.6531),33.55024426924541
brain_AXFLAIR_210_6001555,10,0.9852690965215666,tensor(0.9962),tensor(0.7418),33.1292499553938
brain_AXFLAIR_210_6001555,11,0.932575888556591,tensor(0.9904),tensor(0.6157),32.002346066489395
brain_AXFLAIR_210_6001555,12,0.9569370182158853,tensor(0.9942),tensor(0.6736),32.769535045949496
brain_AXFLAIR_210_6001555,13,0.9817734570375115,tensor(0.9966),tensor(0.6702),30.73609858699548
brain_AXFLAIR_210_6001555,14,0.9686993762413874,tensor(0.9954),tensor(0.5590),25.53343727558225
brain_AXFLAIR_210_6001555,15,0.9695114801130247,tensor(0.9953),tensor(0.4919),28.847221968619028
brain_AXFLAIR_210_6001541,0,0.9656559832727303,tensor(0.9951),tensor(0.7297),32.5748881734272
brain_AXFLAIR_210_6001541,1,0.96480957479379,tensor(0.9951),tensor(0.7108),27.486138735481997
brain_AXFLAIR_210_6001541,2,0.9228686145544007,tensor(0.9873),tensor(0.5609),24.823270167443678
brain_AXFLAIR_210_6001541,3,0.9126405979432917,tensor(0.9891),tensor(0.6213),29.51458433781221
brain_AXFLAIR_210_6001541,4,0.9380169326014604,tensor(0.9905),tensor(0.6070),24.806313754327178
brain_AXFLAIR_210_6001541,5,0.9825716851358324,tensor(0.9965),tensor(0.7552),36.360022276991884
brain_AXFLAIR_210_6001541,6,0.9528708429804668,tensor(0.9920),tensor(0.6730),29.95878792285575
brain_AXFLAIR_210_6001541,7,0.9849411654688103,tensor(0.9970),tensor(0.7662),37.84456524130608
brain_AXFLAIR_210_6001541,8,0.9749727787607726,tensor(0.9942),tensor(0.7017),34.78751547228451
brain_AXFLAIR_210_6001541,9,0.9649458880641755,tensor(0.9932),tensor(0.6481),32.73310080652421
brain_AXFLAIR_210_6001541,10,0.959016789015656,tensor(0.9927),tensor(0.6744),32.35911039218215
brain_AXFLAIR_210_6001541,11,0.9804537811262705,tensor(0.9958),tensor(0.6597),35.30327410694841
brain_AXFLAIR_210_6001541,12,0.9580297668335337,tensor(0.9941),tensor(0.5860),32.10214001181524
brain_AXFLAIR_210_6001541,13,0.9766471362008832,tensor(0.9975),tensor(0.6648),30.654069470809855
brain_AXFLAIR_210_6001541,14,0.9562399404244712,tensor(0.9954),tensor(0.5347),28.699146705497554
brain_AXFLAIR_210_6001541,15,0.854028274656872,tensor(0.9891),tensor(0.4056),17.205352446033526
brain_AXFLAIR_210_6001531,0,0.9619782636857631,tensor(0.9929),tensor(0.6769),37.69439354941968
brain_AXFLAIR_210_6001531,1,0.9494611110152782,tensor(0.9918),tensor(0.6665),23.154495875227173
brain_AXFLAIR_210_6001531,2,0.9382000141891167,tensor(0.9913),tensor(0.6624),31.249702890505464
brain_AXFLAIR_210_6001531,3,0.9550112739431368,tensor(0.9936),tensor(0.6962),32.88428793447788
brain_AXFLAIR_210_6001531,4,0.9428177167152861,tensor(0.9918),tensor(0.6229),21.62994990499433
brain_AXFLAIR_210_6001531,5,0.9636023650111842,tensor(0.9931),tensor(0.6471),26.69456510868642
brain_AXFLAIR_210_6001531,6,0.992415127375784,tensor(0.9984),tensor(0.8464),39.05375878785406
brain_AXFLAIR_210_6001531,7,0.9457200902635545,tensor(0.9919),tensor(0.6259),26.74178106803516
brain_AXFLAIR_210_6001531,8,0.9857893905447779,tensor(0.9973),tensor(0.7739),38.98708223178914
brain_AXFLAIR_210_6001531,9,0.9676219442406716,tensor(0.9956),tensor(0.7210),31.178854110990958
brain_AXFLAIR_210_6001531,10,0.9480816559511804,tensor(0.9902),tensor(0.5937),33.495017213196626
brain_AXFLAIR_210_6001531,11,0.9940102789584785,tensor(0.9987),tensor(0.8220),36.19781358820077
brain_AXFLAIR_210_6001531,12,0.955136878666395,tensor(0.9937),tensor(0.5840),32.241666582791694
brain_AXFLAIR_210_6001531,13,0.9695833472746942,tensor(0.9954),tensor(0.6159),26.49512425856202
brain_AXFLAIR_210_6001531,14,0.9598866343512426,tensor(0.9946),tensor(0.5138),28.16718569592843
brain_AXFLAIR_210_6001531,15,0.9369334810948543,tensor(0.9928),tensor(0.4634),27.14286258408642
brain_AXFLAIR_210_6001511,0,0.9833749113458504,tensor(0.9975),tensor(0.8110),36.74462570796817
brain_AXFLAIR_210_6001511,1,0.9356563805041009,tensor(0.9934),tensor(0.6824),31.8749023799233
brain_AXFLAIR_210_6001511,2,0.9781398711377488,tensor(0.9969),tensor(0.7968),33.98317903443444
brain_AXFLAIR_210_6001511,3,0.9752758788380872,tensor(0.9969),tensor(0.7728),34.15872523190613
brain_AXFLAIR_210_6001511,4,0.9292660239897571,tensor(0.9942),tensor(0.6913),29.278435408686995
brain_AXFLAIR_210_6001511,5,0.9876466901518134,tensor(0.9981),tensor(0.8484),34.455069880818115
brain_AXFLAIR_210_6001511,6,0.9693823882839673,tensor(0.9941),tensor(0.7083),34.413418978088245
brain_AXFLAIR_210_6001511,7,0.9734625296400564,tensor(0.9965),tensor(0.7759),31.72982401911225
brain_AXFLAIR_210_6001511,8,0.9531173653015833,tensor(0.9931),tensor(0.7344),28.58338384199788
brain_AXFLAIR_210_6001511,9,0.9833650965192772,tensor(0.9970),tensor(0.7924),35.737959807583046
brain_AXFLAIR_210_6001511,10,0.9577171349163774,tensor(0.9947),tensor(0.6328),25.03866956159105
brain_AXFLAIR_210_6001511,11,0.9581105636244903,tensor(0.9946),tensor(0.5969),28.673503254736076
brain_AXFLAIR_210_6001511,12,0.9619408754562528,tensor(0.9953),tensor(0.6417),29.84673306335192
brain_AXFLAIR_210_6001511,13,0.9660822780295929,tensor(0.9946),tensor(0.5197),32.147325012726554
brain_AXFLAIR_210_6001511,14,0.9495863891548286,tensor(0.9936),tensor(0.4273),26.024532268819648
brain_AXFLAIR_210_6001511,15,0.6173576349025568,tensor(0.9621),tensor(0.2008),6.752432793311809
brain_AXFLAIR_210_6001510,0,0.9296921533445174,tensor(0.9928),tensor(0.6798),30.00765729574132
brain_AXFLAIR_210_6001510,1,0.9599148430707385,tensor(0.9943),tensor(0.7189),31.834637720850033
brain_AXFLAIR_210_6001510,2,0.9601794175606091,tensor(0.9948),tensor(0.7299),26.643936577680236
brain_AXFLAIR_210_6001510,3,0.9759966426068618,tensor(0.9967),tensor(0.7871),29.518032774315678
brain_AXFLAIR_210_6001510,4,0.9711231019567614,tensor(0.9964),tensor(0.7701),27.07619406148155
brain_AXFLAIR_210_6001510,5,0.9778793586775958,tensor(0.9970),tensor(0.7851),32.13562148099952
