Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXT1_201_6002836,0,0.9576061871391303,tensor(0.9933),tensor(0.6894),32.582621667124215
brain_AXT1_201_6002836,1,0.9497262909506029,tensor(0.9926),tensor(0.6488),32.20291857385264
brain_AXT1_201_6002836,2,0.9527713745417842,tensor(0.9936),tensor(0.6808),32.948205630160324
brain_AXT1_201_6002836,3,0.9598724108028521,tensor(0.9950),tensor(0.7228),34.25995988368573
brain_AXT1_201_6002836,4,0.9371277712374237,tensor(0.9932),tensor(0.6250),31.37184398443523
brain_AXT1_201_6002836,5,0.9417098203357421,tensor(0.9933),tensor(0.6498),29.48296622188679
brain_AXT1_201_6002836,6,0.9921195876694238,tensor(0.9987),tensor(0.8134),33.85676063496693
brain_AXT1_201_6002836,7,0.9669341127074245,tensor(0.9959),tensor(0.7351),35.08898716491065
brain_AXT1_201_6002836,8,0.9507371877594549,tensor(0.9949),tensor(0.6781),31.21798907983482
brain_AXT1_201_6002836,9,0.9604072295155254,tensor(0.9955),tensor(0.6836),34.91050271900968
brain_AXT1_201_6002836,10,0.9697061311388281,tensor(0.9958),tensor(0.6611),30.748925928335737
brain_AXT1_201_6002836,11,0.9748012070231141,tensor(0.9961),tensor(0.6542),32.13452554759742
brain_AXT1_201_6002836,12,0.9534370849353403,tensor(0.9943),tensor(0.6215),32.658639317085076
brain_AXT1_201_6002836,13,0.9496541162423268,tensor(0.9921),tensor(0.5162),26.080673332273072
brain_AXT1_201_6002836,14,0.9465759763499118,tensor(0.9930),tensor(0.5170),28.8583087772913
brain_AXT1_201_6002836,15,0.9308546274330517,tensor(0.9901),tensor(0.4679),24.492167882211426
brain_AXT1_201_6002779,0,0.9759555285671763,tensor(0.9957),tensor(0.7257),36.79883766116342
brain_AXT1_201_6002779,1,0.8885447467461967,tensor(0.9878),tensor(0.6066),28.301611758480625
brain_AXT1_201_6002779,2,0.9778180711743382,tensor(0.9961),tensor(0.7350),35.20153366455495
brain_AXT1_201_6002779,3,0.9332232527129768,tensor(0.9912),tensor(0.6382),30.936461264791664
brain_AXT1_201_6002779,4,0.9421137090546221,tensor(0.9941),tensor(0.7003),25.33937937138117
brain_AXT1_201_6002779,5,0.9493957189159952,tensor(0.9936),tensor(0.6937),32.32229945456869
brain_AXT1_201_6002779,6,0.9419571082453141,tensor(0.9937),tensor(0.6709),30.327522164134226
brain_AXT1_201_6002779,7,0.9824161940330108,tensor(0.9968),tensor(0.7325),35.78702705960795
