Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXT1POST_210_6001850,0,0.9861595236861753,tensor(0.9983),tensor(0.8242),39.048227064979784
brain_AXT1POST_210_6001850,1,0.9871924146577398,tensor(0.9983),tensor(0.8288),40.09682220714407
brain_AXT1POST_210_6001850,2,0.9962090377974012,tensor(0.9991),tensor(0.8816),40.70729216444508
brain_AXT1POST_210_6001850,3,0.9931790756853293,tensor(0.9988),tensor(0.8649),42.17924272552441
brain_AXT1POST_210_6001850,4,0.9884196273634511,tensor(0.9989),tensor(0.8609),38.29991788050527
brain_AXT1POST_210_6001850,5,0.993484575790526,tensor(0.9986),tensor(0.8559),40.968349379612036
brain_AXT1POST_210_6001850,6,0.9840801434821056,tensor(0.9981),tensor(0.8134),36.83729846995638
brain_AXT1POST_210_6001850,7,0.9949326673063038,tensor(0.9990),tensor(0.8656),42.51380195303543
brain_AXT1POST_210_6001850,8,0.9957608926408817,tensor(0.9991),tensor(0.8874),43.821043470965925
brain_AXT1POST_210_6001850,9,0.997024296469641,tensor(0.9993),tensor(0.9042),44.04793165445017
brain_AXT1POST_210_6001850,10,0.9946949309616117,tensor(0.9993),tensor(0.8819),44.44080441820846
brain_AXT1POST_210_6001850,11,0.9823664499849099,tensor(0.9974),tensor(0.7741),37.76718129494491
brain_AXT1POST_210_6001850,12,0.9984560391721548,tensor(0.9996),tensor(0.8893),39.3436855374458
brain_AXT1POST_210_6001850,13,0.9982622838057901,tensor(0.9996),tensor(0.9024),45.056897832699505
brain_AXT1POST_210_6001850,14,0.9926371007523174,tensor(0.9986),tensor(0.8142),42.34985000743808
brain_AXT1POST_210_6001850,15,0.9979575345918997,tensor(0.9994),tensor(0.8565),42.56910419406736
brain_AXT1POST_210_6001797,0,0.9967581933575611,tensor(0.9992),tensor(0.8747),42.506217351389985
brain_AXT1POST_210_6001797,1,0.9820411795656903,tensor(0.9979),tensor(0.8016),40.37627694331064
brain_AXT1POST_210_6001797,2,0.9851349365257315,tensor(0.9983),tensor(0.8179),41.049562701978374
brain_AXT1POST_210_6001797,3,0.9947817289990952,tensor(0.9991),tensor(0.8884),44.889668123218264
brain_AXT1POST_210_6001797,4,0.9788524864870775,tensor(0.9974),tensor(0.8065),39.64644383559711
brain_AXT1POST_210_6001797,5,0.9926253588629586,tensor(0.9990),tensor(0.8889),45.64077550949909
brain_AXT1POST_210_6001797,6,0.9907781595599796,tensor(0.9991),tensor(0.8885),44.637033342824466
brain_AXT1POST_210_6001797,7,0.9954829590599215,tensor(0.9995),tensor(0.8928),44.35237068194897
brain_AXT1POST_210_6001797,8,0.9984642504713851,tensor(0.9996),tensor(0.9223),43.65206253800927
brain_AXT1POST_210_6001797,9,0.9910217109536257,tensor(0.9992),tensor(0.8921),43.92483962789093
brain_AXT1POST_210_6001797,10,0.9962036444553956,tensor(0.9995),tensor(0.9026),47.24102822457428
brain_AXT1POST_210_6001797,11,0.9945677613141719,tensor(0.9990),tensor(0.8514),38.80818689440832
brain_AXT1POST_210_6001797,12,0.9986644469115403,tensor(0.9997),tensor(0.9279),40.08435674454308
brain_AXT1POST_210_6001797,13,0.9993370555288759,tensor(0.9998),tensor(0.9267),48.61525781037295
brain_AXT1POST_210_6001797,14,0.9948214327503021,tensor(0.9988),tensor(0.8487),42.533118635478814
brain_AXT1POST_210_6001797,15,0.9986645524384196,tensor(0.9997),tensor(0.9058),47.12673458597618
brain_AXT1POST_210_6001790,0,0.9792334580696495,tensor(0.9975),tensor(0.7773),33.78323222389287
brain_AXT1POST_210_6001790,1,0.9938343159632521,tensor(0.9989),tensor(0.8794),41.35733608421625
brain_AXT1POST_210_6001790,2,0.9933595133794453,tensor(0.9989),tensor(0.8629),37.29094037790205
brain_AXT1POST_210_6001790,3,0.995679997251434,tensor(0.9993),tensor(0.9025),42.37353998805955
brain_AXT1POST_210_6001790,4,0.9830059657634288,tensor(0.9979),tensor(0.8170),39.219622435099716
brain_AXT1POST_210_6001790,5,0.9950800989213727,tensor(0.9994),tensor(0.8973),42.271062516228184
brain_AXT1POST_210_6001790,6,0.9963169676504606,tensor(0.9993),tensor(0.8954),44.00654609307825
brain_AXT1POST_210_6001790,7,0.9945068759485198,tensor(0.9991),tensor(0.8992),44.98818510992271
brain_AXT1POST_210_6001790,8,0.9979940146347722,tensor(0.9996),tensor(0.9219),46.258240696529
brain_AXT1POST_210_6001790,9,0.991688976577794,tensor(0.9988),tensor(0.8529),41.70605170558649
brain_AXT1POST_210_6001790,10,0.9976368204453826,tensor(0.9994),tensor(0.9007),44.570531184130104
brain_AXT1POST_210_6001790,11,0.995968522186236,tensor(0.9990),tensor(0.8231),37.786162298620795
brain_AXT1POST_210_6001790,12,0.9915568328617824,tensor(0.9986),tensor(0.8558),43.969813318671235
brain_AXT1POST_210_6001790,13,0.9920870994419381,tensor(0.9984),tensor(0.8098),36.609982637526564
brain_AXT1POST_210_6001787,0,0.9964823345103734,tensor(0.9991),tensor(0.8716),46.33666914589212
brain_AXT1POST_210_6001787,1,0.9857217947504324,tensor(0.9984),tensor(0.8198),39.39382141202498
brain_AXT1POST_210_6001787,2,0.9945431984976428,tensor(0.9992),tensor(0.9039),44.98121404406803
brain_AXT1POST_210_6001787,3,0.9910599452995391,tensor(0.9986),tensor(0.8593),41.47859438134795
brain_AXT1POST_210_6001787,4,0.9923784679533927,tensor(0.9986),tensor(0.8566),33.83468890225812
brain_AXT1POST_210_6001787,5,0.9942773318167416,tensor(0.9988),tensor(0.8874),42.362664215607914
brain_AXT1POST_210_6001787,6,0.9896152443442812,tensor(0.9989),tensor(0.8893),38.150987038002114
brain_AXT1POST_210_6001787,7,0.9979189234345581,tensor(0.9995),tensor(0.9056),48.0857602812371
brain_AXT1POST_210_6001787,8,0.9984243823913165,tensor(0.9996),tensor(0.9092),44.1775473988487
brain_AXT1POST_210_6001787,9,0.9978418774625186,tensor(0.9996),tensor(0.9072),44.01155544242455
brain_AXT1POST_210_6001787,10,0.9888630529702854,tensor(0.9988),tensor(0.8494),36.825769881718806
brain_AXT1POST_210_6001787,11,0.9970672665115639,tensor(0.9994),tensor(0.8803),34.82043520461168
brain_AXT1POST_210_6001787,12,0.990048847978572,tensor(0.9987),tensor(0.8353),39.2830223277707
brain_AXT1POST_210_6001787,13,0.9967203633684981,tensor(0.9993),tensor(0.8859),36.77403238953951
brain_AXT1POST_210_6001787,14,0.9886958263054214,tensor(0.9986),tensor(0.8205),39.17511123002372
