Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXFLAIR_210_6001937,0,0.8882587903379848,tensor(0.9860),tensor(0.5258),19.627345001935584
brain_AXFLAIR_210_6001937,1,0.9218090572420388,tensor(0.9900),tensor(0.6053),21.15197571194903
brain_AXFLAIR_210_6001937,2,0.8921132849946524,tensor(0.9873),tensor(0.5638),19.21596693726771
brain_AXFLAIR_210_6001937,3,0.8852222048854945,tensor(0.9855),tensor(0.5307),20.021670322781297
brain_AXFLAIR_210_6001937,4,0.8989935999787737,tensor(0.9875),tensor(0.5741),22.096160574464673
brain_AXFLAIR_210_6001937,5,0.8621743989234529,tensor(0.9808),tensor(0.5001),18.439130553228793
brain_AXFLAIR_210_6001937,6,0.9218571686017112,tensor(0.9880),tensor(0.5730),21.86411423024176
brain_AXFLAIR_210_6001937,7,0.9502252951788969,tensor(0.9920),tensor(0.6432),34.409785039344506
brain_AXFLAIR_210_6001937,8,0.9412020295739726,tensor(0.9908),tensor(0.6324),28.3072760128718
brain_AXFLAIR_210_6001937,9,0.9206495784726433,tensor(0.9842),tensor(0.5296),25.576268492473048
brain_AXFLAIR_210_6001937,10,0.8859639734614793,tensor(0.9817),tensor(0.5050),31.154978408380195
brain_AXFLAIR_210_6001937,11,0.9170750264099117,tensor(0.9850),tensor(0.4845),25.425046326303224
brain_AXFLAIR_210_6001937,12,0.9018328514837667,tensor(0.9826),tensor(0.3949),29.02703982837401
brain_AXFLAIR_210_6001937,13,0.933091738895974,tensor(0.9882),tensor(0.4279),26.892064264809456
brain_AXFLAIR_210_6001937,14,0.9505267266802495,tensor(0.9924),tensor(0.4277),21.886776148794862
brain_AXFLAIR_210_6001937,15,0.8331812775437044,tensor(0.9740),tensor(0.1861),22.993434719347118
brain_AXFLAIR_210_6001905,0,0.9446923127088233,tensor(0.9916),tensor(0.6434),23.214462030349384
brain_AXFLAIR_210_6001905,1,0.9239589316531702,tensor(0.9896),tensor(0.6215),25.684820605171584
brain_AXFLAIR_210_6001905,2,0.8848209734133626,tensor(0.9848),tensor(0.5337),14.770240620464905
brain_AXFLAIR_210_6001905,3,0.9236711093774496,tensor(0.9895),tensor(0.6015),23.150620350610236
brain_AXFLAIR_210_6001905,4,0.9110272627351989,tensor(0.9872),tensor(0.5581),18.40087508914145
brain_AXFLAIR_210_6001905,5,0.9472591911503893,tensor(0.9921),tensor(0.6605),35.107287243285896
brain_AXFLAIR_210_6001905,6,0.9301349117497162,tensor(0.9890),tensor(0.5901),23.10034101631862
brain_AXFLAIR_210_6001905,7,0.9295284132205669,tensor(0.9880),tensor(0.5749),33.0095351723699
brain_AXFLAIR_210_6001905,8,0.9155676008253739,tensor(0.9891),tensor(0.5857),22.39170776850738
brain_AXFLAIR_210_6001905,9,0.9406725302086001,tensor(0.9886),tensor(0.6026),30.049423763325123
brain_AXFLAIR_210_6001905,10,0.9397039892326677,tensor(0.9876),tensor(0.5642),24.594362740610258
brain_AXFLAIR_210_6001905,11,0.931603119579314,tensor(0.9844),tensor(0.5469),29.753081684508572
brain_AXFLAIR_210_6001905,12,0.9329262938971284,tensor(0.9905),tensor(0.5010),23.7650824884862
brain_AXFLAIR_210_6001905,13,0.9271098173159553,tensor(0.9891),tensor(0.4395),30.009145500626254
brain_AXFLAIR_210_6001905,14,0.9623953917422231,tensor(0.9924),tensor(0.4770),31.38957086546378
brain_AXFLAIR_210_6001905,15,0.9063270538292912,tensor(0.9844),tensor(0.3091),26.61857957625883
brain_AXFLAIR_210_6001897,0,0.8804146300076517,tensor(0.9832),tensor(0.5604),29.816986966459606
brain_AXFLAIR_210_6001897,1,0.939205691304365,tensor(0.9913),tensor(0.6529),33.466607239592754
brain_AXFLAIR_210_6001897,2,0.8996228105839097,tensor(0.9813),tensor(0.5305),27.425192305468617
brain_AXFLAIR_210_6001897,3,0.8964124404379482,tensor(0.9846),tensor(0.5573),24.034721091398985
brain_AXFLAIR_210_6001897,4,0.8942827548791873,tensor(0.9893),tensor(0.5905),25.0029271213145
brain_AXFLAIR_210_6001897,5,0.9387614864605539,tensor(0.9873),tensor(0.5824),23.512971861469893
brain_AXFLAIR_210_6001897,6,0.937392295512333,tensor(0.9892),tensor(0.6168),23.260195980459425
brain_AXFLAIR_210_6001897,7,0.9454219336227994,tensor(0.9909),tensor(0.6297),21.394554927474104
brain_AXFLAIR_210_6001897,8,0.8571978474741828,tensor(0.9780),tensor(0.4875),28.439656793301793
brain_AXFLAIR_210_6001897,9,0.9298015295914358,tensor(0.9869),tensor(0.5951),20.493621146578732
brain_AXFLAIR_210_6001897,10,0.9072570212955022,tensor(0.9797),tensor(0.5225),31.361940221185506
brain_AXFLAIR_210_6001897,11,0.8445468141878206,tensor(0.9757),tensor(0.4861),20.82018575931301
brain_AXFLAIR_210_6001897,12,0.9346840847341789,tensor(0.9890),tensor(0.5150),29.786327543828207
brain_AXFLAIR_210_6001897,13,0.9209118184812125,tensor(0.9878),tensor(0.4529),29.669985725866358
brain_AXFLAIR_210_6001897,14,0.9073767170734598,tensor(0.9834),tensor(0.3452),23.851752983022863
