Subject ID,Slice Index,Haarpsi,VSI,VIF,NQM
brain_AXT1POST_210_6001850,0,0.9107245438249113,tensor(0.9850),tensor(0.5130),26.904169277617136
brain_AXT1POST_210_6001850,1,0.8895420221978054,tensor(0.9855),tensor(0.5130),29.275533080421067
brain_AXT1POST_210_6001850,2,0.9075407353573551,tensor(0.9851),tensor(0.5103),26.571096455151753
brain_AXT1POST_210_6001850,3,0.9501975561341629,tensor(0.9902),tensor(0.5660),26.645660571505122
brain_AXT1POST_210_6001850,4,0.9107135191303497,tensor(0.9853),tensor(0.5254),28.440321538616473
brain_AXT1POST_210_6001850,5,0.9260271034885171,tensor(0.9878),tensor(0.5256),30.03793781033948
brain_AXT1POST_210_6001850,6,0.8883557639945553,tensor(0.9862),tensor(0.4839),26.90445751592815
brain_AXT1POST_210_6001850,7,0.9469708487896794,tensor(0.9922),tensor(0.5750),23.49237178186953
brain_AXT1POST_210_6001850,8,0.9121696684229971,tensor(0.9890),tensor(0.5207),31.305875628075455
brain_AXT1POST_210_6001850,9,0.9240933127724433,tensor(0.9887),tensor(0.5110),31.36883890724459
brain_AXT1POST_210_6001850,10,0.9727291991862125,tensor(0.9952),tensor(0.6272),37.49983160324922
brain_AXT1POST_210_6001850,11,0.9372543120019866,tensor(0.9901),tensor(0.5125),31.2474780418111
brain_AXT1POST_210_6001850,12,0.943088977726617,tensor(0.9901),tensor(0.4950),25.058577616509368
brain_AXT1POST_210_6001850,13,0.9675799100847184,tensor(0.9944),tensor(0.5581),33.23920363189271
brain_AXT1POST_210_6001850,14,0.9518443823255394,tensor(0.9897),tensor(0.4163),30.646004548341708
brain_AXT1POST_210_6001850,15,0.9630866085241666,tensor(0.9914),tensor(0.3957),29.973245253149482
brain_AXT1POST_210_6001797,0,0.9145419746974185,tensor(0.9845),tensor(0.5144),32.40048774838129
brain_AXT1POST_210_6001797,1,0.8888259820060596,tensor(0.9831),tensor(0.5030),29.304656614703156
brain_AXT1POST_210_6001797,2,0.892077058386596,tensor(0.9829),tensor(0.5210),29.889730535775477
brain_AXT1POST_210_6001797,3,0.8856480176436664,tensor(0.9828),tensor(0.5213),31.995953005521223
brain_AXT1POST_210_6001797,4,0.9476558207085879,tensor(0.9922),tensor(0.6272),36.75996756311592
brain_AXT1POST_210_6001797,5,0.8769848620222682,tensor(0.9858),tensor(0.5336),33.010250426198546
brain_AXT1POST_210_6001797,6,0.9163980928818459,tensor(0.9909),tensor(0.6046),25.5084513542125
brain_AXT1POST_210_6001797,7,0.9513323362901649,tensor(0.9925),tensor(0.6163),31.958386049499513
brain_AXT1POST_210_6001797,8,0.9650314503166164,tensor(0.9954),tensor(0.6661),41.47159111268437
brain_AXT1POST_210_6001797,9,0.9637163723145974,tensor(0.9947),tensor(0.6256),32.34370790495775
brain_AXT1POST_210_6001797,10,0.9743640833226304,tensor(0.9958),tensor(0.6558),33.50193073645429
brain_AXT1POST_210_6001797,11,0.9731981809858612,tensor(0.9957),tensor(0.6620),30.481084863705192
brain_AXT1POST_210_6001797,12,0.9743596289457424,tensor(0.9948),tensor(0.6302),31.409932652159867
brain_AXT1POST_210_6001797,13,0.9798964169289747,tensor(0.9946),tensor(0.6079),39.22120795092901
brain_AXT1POST_210_6001797,14,0.9778693697748226,tensor(0.9942),tensor(0.5721),27.825046592897678
brain_AXT1POST_210_6001797,15,0.9829647966385621,tensor(0.9964),tensor(0.6516),33.31937493284876
brain_AXT1POST_210_6001790,0,0.9078517211419618,tensor(0.9853),tensor(0.4909),22.658252973683158
brain_AXT1POST_210_6001790,1,0.9439045433072244,tensor(0.9908),tensor(0.5866),30.411696434764597
brain_AXT1POST_210_6001790,2,0.9416497419298278,tensor(0.9913),tensor(0.5875),28.15492358171283
brain_AXT1POST_210_6001790,3,0.9213918938246167,tensor(0.9887),tensor(0.5441),21.78878427478972
brain_AXT1POST_210_6001790,4,0.9190985569083074,tensor(0.9887),tensor(0.5667),27.1503290603047
brain_AXT1POST_210_6001790,5,0.916470867373332,tensor(0.9892),tensor(0.5327),31.062551217383998
brain_AXT1POST_210_6001790,6,0.9538851175246184,tensor(0.9936),tensor(0.5752),33.880386089498316
brain_AXT1POST_210_6001790,7,0.9412465781943894,tensor(0.9920),tensor(0.5624),33.9753902825494
